book_id,goodreads_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tags,ratings
401,10799,4652599,425,99910101,9780099910110.0,['Ernest Hemingway'],1929.0,A Farewell to Arms,en-US,3.79,186613,https://images.gr-assets.com/books/1313714836m/10799.jpg,"{'ratings_1': 6224, 'ratings_2': 16181, 'ratings_3': 50604, 'ratings_4': 77096, 'ratings_5': 57418}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 4}, {'user': {'user_id': 70, 'user_name': 'Jay Estrada'}, 'rating': 3}, {'user': {'user_id': 126, 'user_name': 'Jason Hendrix'}, 'rating': 3}, {'user': {'user_id': 177, 'user_name': 'Katrina Cox'}, 'rating': 3}, {'user': {'user_id': 171, 'user_name': 'Jessica Cannon'}, 'rating': 4}, {'user': {'user_id': 232, 'user_name': 'Thomas Johnson'}, 'rating': 4}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 2}, {'user': {'user_id': 248, 'user_name': 'Mr. Matthew Lee'}, 'rating': 4}, {'user': {'user_id': 237, 'user_name': 'David Smith'}, 'rating': 5}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 4}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}, {'user': {'user_id': 322, 'user_name': 'William Lewis'}, 'rating': 4}, {'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 3}, {'user': {'user_id': 187, 'user_name': 'Diana Young'}, 'rating': 4}, {'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 5}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}]"
1018,68487,4668002,94,6480101,9780006480100.0,['Robin Hobb'],1996.0,Royal Assassin,eng,4.21,82608,https://images.gr-assets.com/books/1387145228m/68487.jpg,"{'ratings_1': 862, 'ratings_2': 2945, 'ratings_3': 15073, 'ratings_4': 38597, 'ratings_5': 45086}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 22, 'user_name': 'Luis Black'}, 'rating': 5}, {'user': {'user_id': 31, 'user_name': 'Elizabeth Middleton'}, 'rating': 4}, {'user': {'user_id': 320, 'user_name': 'Ronald Hernandez'}, 'rating': 4}, {'user': {'user_id': 372, 'user_name': 'Stephanie Newman'}, 'rating': 4}]"
590,58696,4711940,1240,140439447,9780140439440.0,"['Charles Dickens', 'Jeremy Tambling']",1849.0,David Copperfield,eng,3.96,150512,https://images.gr-assets.com/books/1461452762m/58696.jpg,"{'ratings_1': 3426, 'ratings_2': 9508, 'ratings_3': 35753, 'ratings_4': 56963, 'ratings_5': 58750}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 7404, 'tag_name': 'classic'}]","[{'user': {'user_id': 76, 'user_name': 'Rachel Avila'}, 'rating': 3}, {'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 3}, {'user': {'user_id': 126, 'user_name': 'Jason Hendrix'}, 'rating': 5}, {'user': {'user_id': 86, 'user_name': 'Rachel Hernandez'}, 'rating': 3}, {'user': {'user_id': 171, 'user_name': 'Jessica Cannon'}, 'rating': 4}, {'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 5}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 3}, {'user': {'user_id': 300, 'user_name': 'Wanda Burnett'}, 'rating': 3}, {'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 4}, {'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 3}, {'user': {'user_id': 77, 'user_name': 'Julia Rocha'}, 'rating': 1}, {'user': {'user_id': 449, 'user_name': 'Jacqueline Page'}, 'rating': 4}, {'user': {'user_id': 245, 'user_name': 'Holly Johnson'}, 'rating': 3}]"
611,7332,4733799,339,618391118,9780618391110.0,"['J.R.R. Tolkien', 'Christopher Tolkien', 'Ted Nasmith']",1977.0,The Silmarillion,eng,3.87,134106,https://images.gr-assets.com/books/1336502583m/7332.jpg,"{'ratings_1': 4943, 'ratings_2': 13613, 'ratings_3': 36498, 'ratings_4': 47548, 'ratings_5': 58149}","[{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 34, 'user_name': 'Antonio Walton'}, 'rating': 4}, {'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 3}, {'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 4}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 2}, {'user': {'user_id': 207, 'user_name': 'Jeanne Hamilton'}, 'rating': 3}, {'user': {'user_id': 357, 'user_name': 'Emily Robinson'}, 'rating': 5}]"
37,100915,4790821,474,60764899,9780060764890.0,['C.S. Lewis'],1950.0,"The Lion, the Witch and the Wardrobe",eng,4.19,1531800,https://images.gr-assets.com/books/1353029077m/100915.jpg,"{'ratings_1': 19309, 'ratings_2': 55542, 'ratings_3': 262038, 'ratings_4': 513366, 'ratings_5': 734629}","[{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 29, 'user_name': 'Carla Ortiz'}, 'rating': 5}, {'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 5}, {'user': {'user_id': 10, 'user_name': 'Sarah Graham'}, 'rating': 3}, {'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 3}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 4}, {'user': {'user_id': 312, 'user_name': 'Michael Woods'}, 'rating': 5}, {'user': {'user_id': 331, 'user_name': 'Joshua Wilson'}, 'rating': 5}, {'user': {'user_id': 222, 'user_name': 'Michelle Wang'}, 'rating': 1}, {'user': {'user_id': 387, 'user_name': 'James Mcpherson'}, 'rating': 5}, {'user': {'user_id': 401, 'user_name': 'Lisa Gonzales'}, 'rating': 4}, {'user': {'user_id': 425, 'user_name': 'Cheryl Figueroa'}, 'rating': 5}, {'user': {'user_id': 446, 'user_name': 'Cathy Jones'}, 'rating': 5}]"
3921,21337,4809336,46,141591561X,9781415915620.0,"['Dean Koontz', 'Kevin J. Anderson', 'Scott Brick']",2005.0,Dean Koontz's Frankenstein: Prodigal Son,eng,4.01,25871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 403, 'ratings_2': 1340, 'ratings_3': 6147, 'ratings_4': 10855, 'ratings_5': 10330}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 20939, 'tag_name': 'mystery'}]","[{'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 4}]"
3508,12749,4830806,749,142437964,9780142437960.0,"['Marcel Proust', 'Simon Vance', 'Lydia Davis']",1913.0,Du côté de chez Swann,eng,4.14,24595,https://images.gr-assets.com/books/1452956236m/12749.jpg,"{'ratings_1': 987, 'ratings_2': 1689, 'ratings_3': 4576, 'ratings_4': 9097, 'ratings_5': 15348}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 12553, 'tag_name': 'french'}, {'tag_id': 18367, 'tag_name': 'literature'}]","[{'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 5}, {'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 4}, {'user': {'user_id': 38, 'user_name': 'Felicia Turner'}, 'rating': 4}]"
35,865,4835472,458,61122416,9780061122420.0,"['Paulo Coelho', 'Alan R. Clarke']",1988.0,O Alquimista,eng,3.82,1299566,https://images.gr-assets.com/books/1483412266m/865.jpg,"{'ratings_1': 74846, 'ratings_2': 123614, 'ratings_3': 289143, 'ratings_4': 412180, 'ratings_5': 504212}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 5}, {'user': {'user_id': 53, 'user_name': 'Robert Sullivan'}, 'rating': 1}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 4}, {'user': {'user_id': 69, 'user_name': 'Paul Palmer'}, 'rating': 3}, {'user': {'user_id': 70, 'user_name': 'Jay Estrada'}, 'rating': 3}, {'user': {'user_id': 59, 'user_name': 'Jacob Manning'}, 'rating': 1}, {'user': {'user_id': 100, 'user_name': 'Christie Rivera'}, 'rating': 3}, {'user': {'user_id': 89, 'user_name': 'Justin Hall'}, 'rating': 3}, {'user': {'user_id': 124, 'user_name': 'Valerie Schmidt'}, 'rating': 5}, {'user': {'user_id': 94, 'user_name': 'Catherine Reynolds'}, 'rating': 3}, {'user': {'user_id': 143, 'user_name': 'Kelly Roberts'}, 'rating': 4}, {'user': {'user_id': 149, 'user_name': 'Anthony Palmer'}, 'rating': 5}, {'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 3}, {'user': {'user_id': 114, 'user_name': 'James Hansen'}, 'rating': 3}, {'user': {'user_id': 36, 'user_name': 'Allen Horn'}, 'rating': 5}, {'user': {'user_id': 173, 'user_name': 'Erik Collins'}, 'rating': 5}, {'user': {'user_id': 10, 'user_name': 'Sarah Graham'}, 'rating': 4}, {'user': {'user_id': 108, 'user_name': 'Randall Bennett'}, 'rating': 3}, {'user': {'user_id': 239, 'user_name': 'Mario Soto'}, 'rating': 2}, {'user': {'user_id': 248, 'user_name': 'Mr. Matthew Lee'}, 'rating': 3}, {'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 3}, {'user': {'user_id': 263, 'user_name': 'Andrew Luna'}, 'rating': 3}, {'user': {'user_id': 264, 'user_name': 'Candice Shaw'}, 'rating': 3}, {'user': {'user_id': 21, 'user_name': 'Alan Dalton'}, 'rating': 4}, {'user': {'user_id': 276, 'user_name': 'Dr. Amy Rodriguez'}, 'rating': 5}, {'user': {'user_id': 243, 'user_name': 'Lee Stephens'}, 'rating': 2}, {'user': {'user_id': 278, 'user_name': 'Mrs. Tina Harvey'}, 'rating': 2}, {'user': {'user_id': 174, 'user_name': 'Adam Ferguson'}, 'rating': 5}, {'user': {'user_id': 300, 'user_name': 'Wanda Burnett'}, 'rating': 4}, {'user': {'user_id': 258, 'user_name': 'Laura Roberts'}, 'rating': 4}, {'user': {'user_id': 330, 'user_name': 'Kendra Arnold'}, 'rating': 4}, {'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 4}, {'user': {'user_id': 345, 'user_name': 'Brenda Mann'}, 'rating': 4}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 4}, {'user': {'user_id': 362, 'user_name': 'Steven Kelley'}, 'rating': 1}, {'user': {'user_id': 387, 'user_name': 'James Mcpherson'}, 'rating': 5}, {'user': {'user_id': 197, 'user_name': 'Marco James'}, 'rating': 4}, {'user': {'user_id': 410, 'user_name': 'Michael Pace'}, 'rating': 4}, {'user': {'user_id': 320, 'user_name': 'Ronald Hernandez'}, 'rating': 5}, {'user': {'user_id': 439, 'user_name': 'Rachel Powell'}, 'rating': 3}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 3}]"
71,18490,4836639,2618,141439475,9780141439470.0,"['Mary Wollstonecraft Shelley', 'Percy Bysshe Shelley', 'Maurice Hindle']",1818.0,"Frankenstein; or, The Modern Prometheus",eng,3.75,808589,https://images.gr-assets.com/books/1381512375m/18490.jpg,"{'ratings_1': 29366, 'ratings_2': 74142, 'ratings_3': 231022, 'ratings_4': 300495, 'ratings_5': 248538}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 30574, 'tag_name': 'to-read'}]","[{'user': {'user_id': 15, 'user_name': 'Matthew Gomez'}, 'rating': 4}, {'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 5}, {'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 5}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 4}, {'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 3}, {'user': {'user_id': 206, 'user_name': 'George Sanchez'}, 'rating': 3}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 3}, {'user': {'user_id': 243, 'user_name': 'Lee Stephens'}, 'rating': 3}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 4}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}, {'user': {'user_id': 357, 'user_name': 'Emily Robinson'}, 'rating': 2}, {'user': {'user_id': 406, 'user_name': 'Joseph Lara'}, 'rating': 3}, {'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 4}]"
180,52036,4840290,972,553208845,9780553208850.0,"['Hermann Hesse', 'Hilda Rosner']",1922.0,Siddhartha,eng,3.99,372099,https://images.gr-assets.com/books/1428715580m/52036.jpg,"{'ratings_1': 10229, 'ratings_2': 25529, 'ratings_3': 83698, 'ratings_4': 138837, 'ratings_5': 160360}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 65, 'user_name': 'John Thompson'}, 'rating': 4}, {'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 3}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 1}, {'user': {'user_id': 89, 'user_name': 'Justin Hall'}, 'rating': 4}, {'user': {'user_id': 94, 'user_name': 'Catherine Reynolds'}, 'rating': 3}, {'user': {'user_id': 26, 'user_name': 'Daniel King'}, 'rating': 4}, {'user': {'user_id': 100, 'user_name': 'Christie Rivera'}, 'rating': 4}, {'user': {'user_id': 113, 'user_name': 'Lisa Bender'}, 'rating': 5}, {'user': {'user_id': 124, 'user_name': 'Valerie Schmidt'}, 'rating': 3}, {'user': {'user_id': 135, 'user_name': 'Brian Fernandez'}, 'rating': 3}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 4}, {'user': {'user_id': 169, 'user_name': 'Donald Barton'}, 'rating': 5}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 5}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 3}, {'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 4}, {'user': {'user_id': 176, 'user_name': 'Karen Holden'}, 'rating': 4}, {'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 3}, {'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 5}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 5}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 4}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 3}, {'user': {'user_id': 399, 'user_name': 'Stephen Pugh'}, 'rating': 4}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 5}]"
911,32692,4847031,112,831727527,9780831727530.0,['Stephen King'],1992.0,Gerald's Game,eng,3.47,100158,https://images.gr-assets.com/books/1297737756m/32692.jpg,"{'ratings_1': 6039, 'ratings_2': 14425, 'ratings_3': 32757, 'ratings_4': 28853, 'ratings_5': 23703}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 22743, 'tag_name': 'owned'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 17273, 'tag_name': 'king'}]","[{'user': {'user_id': 286, 'user_name': 'Cole Hernandez'}, 'rating': 2}, {'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 3}]"
498,656,4912783,1017,192833987,9780192833980.0,"['Leo Tolstoy', 'Henry Gifford', 'Aylmer Maude', 'Louise Maude']",1869.0,Война и миръ,eng,4.11,168037,https://images.gr-assets.com/books/1413215930m/656.jpg,"{'ratings_1': 4952, 'ratings_2': 9691, 'ratings_3': 31876, 'ratings_4': 60043, 'ratings_5': 86430}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 34, 'user_name': 'Antonio Walton'}, 'rating': 5}, {'user': {'user_id': 76, 'user_name': 'Rachel Avila'}, 'rating': 5}, {'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 4}, {'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 5}, {'user': {'user_id': 210, 'user_name': 'Fernando Lane'}, 'rating': 5}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 2}, {'user': {'user_id': 304, 'user_name': 'Lisa Hall'}, 'rating': 3}, {'user': {'user_id': 331, 'user_name': 'Joshua Wilson'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 5}]"
138,12296,4925227,1579,142437263,9780142437260.0,"['Nathaniel Hawthorne', 'Thomas E. Connolly', 'Nina Baym']",1850.0,The Scarlet Letter,eng,3.37,509883,https://images.gr-assets.com/books/1404810944m/12296.jpg,"{'ratings_1': 34813, 'ratings_2': 80444, 'ratings_3': 182701, 'ratings_4': 165079, 'ratings_5': 96209}","[{'tag_id': 26735, 'tag_name': 'school'}, {'tag_id': 5207, 'tag_name': 'books-i-own'}, {'tag_id': 18367, 'tag_name': 'literature'}, {'tag_id': 22743, 'tag_name': 'owned'}, {'tag_id': 25114, 'tag_name': 'read-for-school'}]","[{'user': {'user_id': 32, 'user_name': 'Kaitlyn Walsh'}, 'rating': 3}, {'user': {'user_id': 125, 'user_name': 'Barbara Jones'}, 'rating': 3}, {'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 3}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 5}, {'user': {'user_id': 173, 'user_name': 'Erik Collins'}, 'rating': 3}, {'user': {'user_id': 228, 'user_name': 'Tammy Conrad'}, 'rating': 3}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 2}, {'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 3}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 5}, {'user': {'user_id': 207, 'user_name': 'Jeanne Hamilton'}, 'rating': 3}, {'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 3}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 4}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 3}, {'user': {'user_id': 187, 'user_name': 'Diana Young'}, 'rating': 4}, {'user': {'user_id': 337, 'user_name': 'Sheri Gardner'}, 'rating': 2}, {'user': {'user_id': 296, 'user_name': 'Jody Richardson'}, 'rating': 4}, {'user': {'user_id': 222, 'user_name': 'Michelle Wang'}, 'rating': 4}, {'user': {'user_id': 395, 'user_name': 'Sandra Holmes'}, 'rating': 3}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 3}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}]"
3715,325085,4993095,138,140435123,9780140435120.0,"['Charles Dickens', 'Mark Ford']",1839.0,Nicholas Nickleby,eng,3.89,30272,https://images.gr-assets.com/books/1352758388m/325085.jpg,"{'ratings_1': 671, 'ratings_2': 1886, 'ratings_3': 8152, 'ratings_4': 12330, 'ratings_5': 10345}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7404, 'tag_name': 'classic'}]","[{'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 4}, {'user': {'user_id': 395, 'user_name': 'Sandra Holmes'}, 'rating': 4}]"
628,32682,5054702,88,425134350,9780425134350.0,['Tom Clancy'],1987.0,Patriot Games,eng,4.11,141674,https://images.gr-assets.com/books/1328007145m/32682.jpg,"{'ratings_1': 1351, 'ratings_2': 3943, 'ratings_3': 27548, 'ratings_4': 58440, 'ratings_5': 54919}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30924, 'tag_name': 'tom-clancy'}]","[{'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 4}, {'user': {'user_id': 215, 'user_name': 'Paul Howard'}, 'rating': 3}, {'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 3}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
785,32669,5054704,91,425144372,9780425144370.0,['Tom Clancy'],1989.0,Clear and Present Danger,eng,4.08,105317,https://images.gr-assets.com/books/1291440438m/32669.jpg,"{'ratings_1': 973, 'ratings_2': 3064, 'ratings_3': 21463, 'ratings_4': 44290, 'ratings_5': 38848}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30924, 'tag_name': 'tom-clancy'}, {'tag_id': 30358, 'tag_name': 'thriller'}]","[{'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 4}, {'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 3}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
2673,5720,5054705,59,425170349,9780425170340.0,['Tom Clancy'],1998.0,Rainbow Six,en-US,4.07,35278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 437, 'ratings_2': 1668, 'ratings_3': 7494, 'ratings_4': 14076, 'ratings_5': 14632}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 30924, 'tag_name': 'tom-clancy'}]","[{'user': {'user_id': 22, 'user_name': 'Luis Black'}, 'rating': 2}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
1972,19668,5054709,72,425143325,9780425143320.0,['Tom Clancy'],1993.0,Without Remorse,en-US,4.16,47148,https://images.gr-assets.com/books/1310082706m/19668.jpg,"{'ratings_1': 577, 'ratings_2': 1620, 'ratings_3': 8528, 'ratings_4': 17634, 'ratings_5': 21521}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 30924, 'tag_name': 'tom-clancy'}]","[{'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 5}]"
2666,19675,5054711,63,6479758,9780006479760.0,['Tom Clancy'],1996.0,Executive Orders,eng,4.04,35513,https://images.gr-assets.com/books/1419127064m/19675.jpg,"{'ratings_1': 394, 'ratings_2': 1460, 'ratings_3': 8003, 'ratings_4': 14865, 'ratings_5': 13837}","[{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 30924, 'tag_name': 'tom-clancy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 2}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 4}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
2097,24861,5334697,347,3518367064,9783518367060.0,['Hermann Hesse'],1919.0,Demian: Die Geschichte einer Jugend,ger,4.1,37459,https://images.gr-assets.com/books/1421510580m/24861.jpg,"{'ratings_1': 580, 'ratings_2': 2061, 'ratings_3': 9154, 'ratings_4': 17689, 'ratings_5': 20149}","[{'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 23471, 'tag_name': 'philosophy'}]","[{'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 4}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 4}, {'user': {'user_id': 26, 'user_name': 'Daniel King'}, 'rating': 4}, {'user': {'user_id': 169, 'user_name': 'Donald Barton'}, 'rating': 4}, {'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 5}, {'user': {'user_id': 176, 'user_name': 'Karen Holden'}, 'rating': 3}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 4}, {'user': {'user_id': 399, 'user_name': 'Stephen Pugh'}, 'rating': 5}]"
4027,7035,5913092,66,1400031362,9781400031370.0,['Alexander McCall Smith'],2001.0,Morality for Beautiful Girls,eng,3.97,29574,https://images.gr-assets.com/books/1379303019m/7035.jpg,"{'ratings_1': 74, 'ratings_2': 697, 'ratings_3': 8014, 'ratings_4': 14913, 'ratings_5': 8724}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 1746, 'tag_name': 'africa'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 162, 'user_name': 'Danny Blake'}, 'rating': 4}, {'user': {'user_id': 384, 'user_name': 'Yvonne Webb'}, 'rating': 5}, {'user': {'user_id': 387, 'user_name': 'James Mcpherson'}, 'rating': 3}]"
